incident_id,Incident_Title,incident_impact_level,Incident_color,provider,Playground,API,DALL-E,ChatGPT,api.anthropic.com,claude.ai,console.anthropic.com,Character.AI,REST API,gRPC API,Stable Assistant,investigating_flag,investigating_timestamp,investigating_description,identified_flag,identified_timestamp,identified_description,monitoring_flag,monitoring_timestamp,monitoring_description,resolved_flag,resolved_timestamp,resolved_description,postmortem_flag,postmortem_timestamp,postmortem_description,start_timestamp,close_timestamp,time_span,over_one_day,StabilityAI
39qgkf8x02vk,Repeated responses from gpt-4,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,1,2024-03-28 20:03:00+00:00,We've identified the issue and have rolled out a fix. We are now monitoring the issue.,1,2024-03-28 21:30:00+00:00,"This incident has been resolved. We observed the first incident of repeated responses occur on March 27th around 2pm PST, and we rolled out a fix on March 28th around 12:55pm PST.",0,,,2024-03-28 20:03:00+00:00,2024-03-28 21:30:00+00:00,0 days 01:27:00,False,0.0
0q2v1qd3dpc3,Site Outage,3,#e74c3c,character,0,0,0,0,0,0,0,1,0,0,0,1,2024-03-28 18:21:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-28 18:28:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-28 19:09:00+00:00,This incident has been resolved.,0,,,2024-03-28 18:21:00+00:00,2024-03-28 19:09:00+00:00,0 days 00:48:00,False,0.0
tk1x8n0mbnsw,Elevated rate of errors on Claude 3 Opus,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-28 14:22:00+00:00,We are currently investigating this issue.,1,2024-03-28 16:36:00+00:00,The issue has been identified and a fix is being implemented.,1,2024-03-28 18:12:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-28 18:33:00+00:00,This incident has been resolved.,0,,,2024-03-28 14:22:00+00:00,2024-03-28 18:33:00+00:00,0 days 04:11:00,False,0.0
7021042tlg91,Advanced Data Analysis failing on ChatGPT,1,#f4ac36,openai,0,0,0,1,0,0,0,0,0,0,0,1,2024-03-28 12:41:00+00:00,We are currently investigating reports that file uploads are failing and that ChatGPT is failing to analyze files.,1,2024-03-28 13:00:00+00:00,The issue has been identified and we're working on a fix.,0,,,1,2024-03-28 13:25:00+00:00,We have identified the cause of the issue and have rolled out a fix. Data analysis and file uploads are now performing normally.,0,,,2024-03-28 12:41:00+00:00,2024-03-28 13:25:00+00:00,0 days 00:44:00,False,0.0
fqrkjmwvkm9c,Increased errors on ChatGPT,0,#050505,openai,0,0,0,1,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2024-03-27 14:45:00+00:00,"Between 5:48 – 6:26pm PST on March 26th, some users saw unexpected errors on ChatGPT. We have fixed the root cause and error rates are now back to normal. We're updating our status page now to reflect the downtime that some users experienced.",0,,,2024-03-27 14:45:00+00:00,2024-03-27 14:45:00+00:00,0 days 00:00:00,False,0.0
a45ffae995a5,Slow API Responses,2,#ff8c00,StabilityAI,0,0,0,0,0,0,0,0,1,1,0,1,2024-03-27 13:48:00+00:00,We are currently investigating the cause of some slow responses from both gRPC and REST APIs.,0,,,0,,,1,2024-03-27 14:04:00+00:00,This incident has been resolved.,0,,,2024-03-27 13:48:00+00:00,2024-03-27 14:04:00+00:00,0 days 00:16:00,False,0.0
qkx8wwyfdlh7,Partial Outage of docs.anthropic.com,2,#e67e22,anthropic,0,0,0,0,0,0,0,0,0,0,0,1,2024-03-26 16:49:00+00:00,See https://www.readmestatus.com/ for more information.,0,,,0,,,1,2024-03-26 20:23:00+00:00,Our documentation host has recovered from outage as of 12:48 PDT,0,,,2024-03-26 16:49:00+00:00,2024-03-26 20:23:00+00:00,0 days 03:34:00,False,0.0
xpbzq5smcjsf,Degraded performance for haiku,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-26 16:42:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-26 18:32:00+00:00,This incident has been resolved.,0,,,2024-03-26 16:42:00+00:00,2024-03-26 18:32:00+00:00,0 days 01:50:00,False,0.0
xpc4kjt7t0cw,Claude Instant 1.2 Partial Outage,0,#333333,anthropic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2024-03-26 14:30:00+00:00,Partial Outage on Claude Instant 1.2,0,,,2024-03-26 14:30:00+00:00,2024-03-26 14:30:00+00:00,0 days 00:00:00,False,0.0
3wv7n7sy8xv5,Elevated errors in ChatGPT,2,#e86c09,openai,0,0,0,1,0,0,0,0,0,0,0,0,,,1,2024-03-25 22:56:00+00:00,"As of 3:14p pacific we're experiencing a high error rate in ChatGPT for a small percentage of requests. This is impacting users on all ChatGPT plans.

As of 3:55p pacific we are currently working on deploying a potential fix (ETA ~30mins more).",0,,,1,2024-03-25 23:25:00+00:00,As of 4:21p pacific we finished deploying the fix and the elevated errors in ChatGPT have now resolved.,0,,,2024-03-25 22:56:00+00:00,2024-03-25 23:25:00+00:00,0 days 00:29:00,False,0.0
0thq6plb794h,Partial Outage for v1.3,2,#e67e22,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-25 21:31:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-25 21:59:00+00:00,This incident has been resolved.,0,,,2024-03-25 21:31:00+00:00,2024-03-25 21:59:00+00:00,0 days 00:28:00,False,0.0
yrpdp4bzzhg7,Elevate Opus Error Rates,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-25 19:09:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-25 20:10:00+00:00,This incident has been resolved.,0,,,2024-03-25 19:09:00+00:00,2024-03-25 20:10:00+00:00,0 days 01:01:00,False,0.0
czwvmc36gjgq,Elevated API Error Rates,0,#333333,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-23 04:00:00+00:00,We are currently investigating elevated API error rates.,0,,,0,,,1,2024-03-23 05:15:00+00:00,Issue is resolved.,0,,,2024-03-23 04:00:00+00:00,2024-03-23 05:15:00+00:00,0 days 01:15:00,False,0.0
l8bf357j4l4d,Elevated errors in the API for gpt-4-1106-preview,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-22 23:28:00+00:00,We're currently investigating elevated errors in the API for gpt-4-1106-preview. This is impacting the API and not ChatGPT at this time.,0,,,0,,,1,2024-03-23 00:00:00+00:00,"False alarm: the investigation into the elevated error rates in gpt-4-1106-preview on our API suggest an isolated incident, with ongoing investigations to ensure full resolution.",0,,,2024-03-22 23:28:00+00:00,2024-03-23 00:00:00+00:00,0 days 00:32:00,False,0.0
v0g2kxvhk4jc,Elevated errors in the Assistants API,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-22 23:26:00+00:00,We're investigating elevated errors in the Assistants API.,0,,,1,2024-03-23 00:06:00+00:00,We have identified the cause and are mitigating the issue. We are monitoring the situation as error rates are going down.,1,2024-03-23 00:53:00+00:00,"From 2:41pm to 4:55pm pacific time, users of the Assistants API experienced an elevated error rate when creating runs.",0,,,2024-03-22 23:26:00+00:00,2024-03-23 00:53:00+00:00,0 days 01:27:00,False,0.0
064z68ts8bhd,Some Android users are facing a login issue,2,#e86c09,openai,0,0,0,1,0,0,0,0,0,0,0,1,2024-03-22 00:00:00+00:00,Some Android users are facing a login issue where after completing the human verification they are being redirected to logged-out ChatGPT on the web instead of back to the app after completing the login. We are currently investigating the root cause and impact of this issue.,0,,,0,,,1,2024-03-22 01:30:00+00:00,At 4:50p pacific we noticed an issue where some Android users could not login. At 6:22p pacific we've remediated the login issue allowing the impacted Android users to login again.,0,,,2024-03-22 00:00:00+00:00,2024-03-22 01:30:00+00:00,0 days 01:30:00,False,0.0
t3fxk1ylwgq4,Elevated error rates on Claude 3 Haiku,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-21 01:49:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-21 04:19:00+00:00,This incident has been resolved.,0,,,2024-03-21 01:49:00+00:00,2024-03-21 04:19:00+00:00,0 days 02:30:00,False,0.0
wx1cnb9gthdd,Elevated errors on Claude 3 Opus,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,0,,,1,2024-03-21 00:13:00+00:00,We're experiencing an elevated level of API errors and are currently looking into the issue.,1,2024-03-21 00:13:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-21 00:14:00+00:00,This incident has been resolved,0,,,2024-03-21 00:13:00+00:00,2024-03-21 00:14:00+00:00,0 days 00:01:00,False,0.0
15vnk6cbbzb4,Elevated errors in requests to GPT-4 in the API,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,1,2024-03-20 19:41:00+00:00,As of 10:57a pacific resolution continues for the remaining elevated errors in the API for GPT-4. Specifically token context windows above 124563 are having problems. The fix should resolve the remaining elevated errors from yesterday's incident https://status.openai.com/incidents/vlmww06nns0z. We are monitoring the deploy as traffic returns to normal.,1,2024-03-21 16:23:00+00:00,This incident has been resolved.,0,,,2024-03-20 19:41:00+00:00,2024-03-21 16:23:00+00:00,0 days 20:42:00,False,0.0
j6j35msq9vdt,High error rate on DALL·E,1,#f4ac36,openai,0,1,0,1,0,0,0,0,0,0,0,1,2024-03-19 23:31:00+00:00,"As of Tuesday March 19, 2024 at 4:07p pacific we noticed a high error rate DALL·E in the API, ChatGPT, and Labs.",0,,,0,,,1,2024-03-20 00:10:00+00:00,As of 5:08p pacific we've implemented a fix and the issue should be resolved.,0,,,2024-03-19 23:31:00+00:00,2024-03-20 00:10:00+00:00,0 days 00:39:00,False,0.0
34vcy5pdxxrr,Elevated errors for gpt-3.5-turbo-0613 and gpt-3.5-turbo-instruct in our API,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-19 21:53:00+00:00,"Starting Mar 19, 2024 at 2:40p pacific we noticed elevated errors to our API using GPT-3.5 limited to 0613. We are currently investigating. ChatGPT is not impacted.",1,2024-03-19 22:52:00+00:00,Confirmed this issue impacts gpt-3.5-turbo-0613 and gpt-3.5-turbo-instruct,1,2024-03-19 23:08:00+00:00,"As of 3:58p pacific the elevated errors on gpt-3.5-turbo-0613 have resolved.

Errors remain elevated for gpt-3.5-turbo-instruct which we continue to investigate.",1,2024-03-19 23:44:00+00:00,As of 4:39p pacific the elevated errors on gpt-3.5-turbo-instruct have resolved.,0,,,2024-03-19 21:53:00+00:00,2024-03-19 23:44:00+00:00,0 days 01:51:00,False,0.0
vlmww06nns0z,Elevated errors in requests to GPT-4 in the API,1,#f4ac36,openai,0,1,0,1,0,0,0,0,0,0,0,1,2024-03-19 21:04:00+00:00,"Tuesday March 19th, 2024 at 1:05p pacific we noticed a small portion of requests to GPT-4 failing in both the API and ChatGPT. We are currently investigating the issue.",1,2024-03-19 22:57:00+00:00,As of 3:01p pacific a fix has been identified and is in the process of being deployed.,0,,,1,2024-03-20 01:37:00+00:00,As of 6:09p pacific we’re in the process of rolling back changes to fully resolve the elevated errors in the API for GPT-4. The bulk of the impact is mitigated and the remaining errors should continue to resolve.,0,,,2024-03-19 21:04:00+00:00,2024-03-20 01:37:00+00:00,0 days 04:33:00,False,0.0
0ptm8m1l2jhk,Elevated Error Rate for TTS API,3,#ef4146,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-18 18:52:00+00:00,We're experiencing an elevated level of API errors and are currently looking into the issue.,0,,,1,2024-03-18 19:36:00+00:00,A fix has been identified and implemented for this issue. Error rates have reduced and we are monitoring ongoing results.,1,2024-03-18 19:48:00+00:00,This issue has now been resolved. Thank you for your patience and we apologize for any inconvenience this issue may have caused.,0,,,2024-03-18 18:52:00+00:00,2024-03-18 19:48:00+00:00,0 days 00:56:00,False,0.0
rqhqz7sg4q3v,Elevated error rate in Assistants API,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-15 22:18:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-15 22:24:00+00:00,We have now resolved this issue.,0,,,2024-03-15 22:18:00+00:00,2024-03-15 22:24:00+00:00,0 days 00:06:00,False,0.0
06kspq62g9jk,Billing Alert Delays,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-15 21:40:00+00:00,Delivery of billing alerts on API usage limits is currently experiencing delays,0,,,1,2024-03-15 23:25:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-15 23:31:00+00:00,This incident has now been resolved.,0,,,2024-03-15 21:40:00+00:00,2024-03-15 23:31:00+00:00,0 days 01:51:00,False,0.0
678c734d9324,REST API Errors,2,#ff8c00,StabilityAI,0,0,0,0,0,0,0,0,1,0,0,1,2024-03-15 13:29:22+00:00,We are currently investigating elevated error rates detected by our monitoring.,0,,,0,,,1,2024-03-15 13:34:00+00:00,This incident has been resolved.,0,,,2024-03-15 13:29:22+00:00,2024-03-15 13:34:00+00:00,0 days 00:04:37,False,0.0
bpjy52zfjbm7,elevated error rates on claude-2.0,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-14 19:43:00+00:00,We are currently investigating this issue.,1,2024-03-14 19:59:00+00:00,The issue has been identified and a fix is being implemented.,1,2024-03-14 20:42:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-14 20:45:00+00:00,This incident has been resolved.,0,,,2024-03-14 19:43:00+00:00,2024-03-14 20:45:00+00:00,0 days 01:02:00,False,0.0
vy3rjsn7pp5j,Increased error rates and latency on GPT-3.5-Turbo and ChatGPT,1,#f4ac36,openai,0,1,0,1,0,0,0,0,0,0,0,0,,,0,,,1,2024-03-14 12:55:00+00:00,"Between 3:35AM – 4:50AM PST we observed elevated error rates and latency on GPT-3.5-Turbo, GPT-3.5-Turbo-1106, and some ChatGPT models. We have implemented a fix and are monitoring.",1,2024-03-15 19:30:00+00:00,This issue has now been resolved.,0,,,2024-03-14 12:55:00+00:00,2024-03-15 19:30:00+00:00,1 days 06:35:00,True,0.0
7rgv5r2147st,Increased error rate affecting DALL•E,1,#f4ac36,openai,0,0,0,0,0,0,0,0,0,0,0,1,2024-03-14 11:01:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-14 11:54:00+00:00,"This issue was caused by a downstream networking degradation which is still ongoing. We’re experiencing capacity constraints as a result, and are temporarily lowering the number of allowed generations in DALL•E in ChatGPT to support a better experience for more users.",0,,,2024-03-14 11:01:00+00:00,2024-03-14 11:54:00+00:00,0 days 00:53:00,False,0.0
k0v37m46n5t4,Degraded performance in ChatGPT and GPT4 models,2,#e86c09,openai,0,1,0,1,0,0,0,0,0,0,0,1,2024-03-13 19:29:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-13 19:44:00+00:00,A fix for this issue has been implemented and we are monitoring system performance.,1,2024-03-13 19:56:00+00:00,This issue has now been resolved.,0,,,2024-03-13 19:29:00+00:00,2024-03-13 19:56:00+00:00,0 days 00:27:00,False,0.0
0lrd352s91td,Android chat down,2,#e67e22,character,0,0,0,0,0,0,0,1,0,0,0,0,,,1,2024-03-13 03:38:00+00:00,The issue has been identified and a fix is being implemented.,0,,,1,2024-03-13 03:57:00+00:00,This incident has been resolved.,0,,,2024-03-13 03:38:00+00:00,2024-03-13 03:57:00+00:00,0 days 00:19:00,False,0.0
8hxf6bzdbwkw,Elevated errors on Assistants API,2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-13 02:50:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-13 03:05:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-13 03:10:00+00:00,"This incident has been resolved.

The issue was a result of a code push to our production environment that introduced error messages for users making valid API requests. 

A very small percentage of Assistants API requests made during the relevant time period did not successfully post.",0,,,2024-03-13 02:50:00+00:00,2024-03-13 03:10:00+00:00,0 days 00:20:00,False,0.0
k2m9q0wf8rtb,Issues logging into platform.openai.com,2,#e86c09,openai,1,0,0,0,0,0,0,0,0,0,0,1,2024-03-13 01:27:00+00:00,We are currently investigating an issue where customers are having issues logging into and accepting invites for platform.openai.com.,1,2024-03-13 01:47:00+00:00,The issue has been identified and we are implementing a fix.,1,2024-03-13 02:08:00+00:00,A fix has been implemented for this issue and we are seeing error rates drop. We will continue to monitor the situation.,1,2024-03-13 02:32:00+00:00,This incident has been resolved.,0,,,2024-03-13 01:27:00+00:00,2024-03-13 02:32:00+00:00,0 days 01:05:00,False,0.0
7lc0fprwrfzw,Elevated API Error Rates,2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-12 23:24:00+00:00,We're currently investigating degraded performance impacting our APIs.,0,,,1,2024-03-12 23:40:00+00:00,The issue has been identified and a fix implemented. Error rates are reduced and we're continuing to monitor the situation.,1,2024-03-13 02:12:00+00:00,This incident has now been resolved.,0,,,2024-03-12 23:24:00+00:00,2024-03-13 02:12:00+00:00,0 days 02:48:00,False,0.0
f0465gcr4cq4,Increased latency affecting both ChatGPT and APIs,1,#f4ac36,openai,0,1,0,1,0,0,0,0,0,0,0,0,,,1,2024-03-12 17:00:00+00:00,We are investigating increased latency and errors affecting both ChatGPT and APIs.,1,2024-03-12 18:04:00+00:00,"Performance is now back to normal, and we are continuing to monitor the situation.",1,2024-03-12 18:33:00+00:00,Performance is now back to normal.,0,,,2024-03-12 17:00:00+00:00,2024-03-12 18:33:00+00:00,0 days 01:33:00,False,0.0
gy2g64fmqwjb,Elevated error rate,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-11 11:13:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-11 11:38:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-11 11:49:00+00:00,This incident has been resolved.,0,,,2024-03-11 11:13:00+00:00,2024-03-11 11:49:00+00:00,0 days 00:36:00,False,0.0
4f8s411z6pms,Elevated error rate impacting ChatGPT,1,#f4ac36,openai,0,0,0,1,0,0,0,0,0,0,0,0,,,1,2024-03-10 03:31:00+00:00,ChatGPT is currently experiencing an elevated error rate.,1,2024-03-10 03:59:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-10 15:10:00+00:00,This incident has been resolved.,0,,,2024-03-10 03:31:00+00:00,2024-03-10 15:10:00+00:00,0 days 11:39:00,False,0.0
ytdhb1w2h56d,Elevated error rate impacting ChatGPT,0,#050505,openai,0,0,0,1,0,0,0,0,0,0,0,0,,,1,2024-03-09 20:41:00+00:00,ChatGPT is currently experiencing an elevated error rate.,1,2024-03-09 21:13:00+00:00,Error rates have normalized and we are monitoring actively for any additional issues.,1,2024-03-09 22:12:00+00:00,This incident has been resolved.,0,,,2024-03-09 20:41:00+00:00,2024-03-09 22:12:00+00:00,0 days 01:31:00,False,0.0
j2zghg28tgl5,Elevated error rate impacting ChatGPT,0,#050505,openai,0,0,0,1,0,0,0,0,0,0,0,1,2024-03-08 02:35:00+00:00,ChatGPT is currently experiencing an elevated error rate.,0,,,1,2024-03-08 03:26:00+00:00,Error rates have normalized and we are monitoring actively for any additional issues.,1,2024-03-08 08:12:00+00:00,This incident has been resolved.,0,,,2024-03-08 02:35:00+00:00,2024-03-08 08:12:00+00:00,0 days 05:37:00,False,0.0
9kmhcgh5zfc0,Elevated API error rates,0,#050505,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2024-03-08 00:30:00+00:00,We experienced elevated API errors between 4:13 - 4:19 PST / 12:13 - 12:19 UTC. We have deployed a fix and this incident has been resolved.,0,,,2024-03-08 00:30:00+00:00,2024-03-08 00:30:00+00:00,0 days 00:00:00,False,0.0
498b6dc89caf,REST API Errors,2,#ff8c00,StabilityAI,0,0,0,0,0,0,0,0,1,0,0,1,2024-03-07 20:53:50+00:00,We are currently investigating elevated error rates detected by our monitoring.,0,,,0,,,1,2024-03-07 21:08:12+00:00,A service failure on our backend database temporarily disrupted API traffic. This issue has now been resolved.,0,,,2024-03-07 20:53:50+00:00,2024-03-07 21:08:12+00:00,0 days 00:14:22,False,0.0
r2vrysp441yc,Elevated error rate impacting ChatGPT,0,#050505,openai,0,0,0,1,0,0,0,0,0,0,0,1,2024-03-06 22:27:00+00:00,ChatGPT is currently experiencing an elevated error rate.,1,2024-03-06 22:59:00+00:00,A fix has been implemented and we are monitoring the results.,0,,,1,2024-03-07 05:07:00+00:00,This incident has been resolved.,0,,,2024-03-06 22:27:00+00:00,2024-03-07 05:07:00+00:00,0 days 06:40:00,False,0.0
8dpb195tp2tp,Elevated error rate across API endpoints,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-06 09:41:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-06 10:53:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-06 12:46:00+00:00,This incident has been resolved.,0,,,2024-03-06 09:41:00+00:00,2024-03-06 12:46:00+00:00,0 days 03:05:00,False,0.0
x6txscwvw8j9,Delays while processing fine-tuning jobs / spike in job errors,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,1,2024-03-06 09:36:00+00:00,We experienced a large spike in errors for actively running fine-tuning jobs. The errors have been mitigated but there is now a backlog in jobs to be processed.,1,2024-03-06 10:37:00+00:00,Error rates for jobs are still elevated but dropped. The job queue is backed up still but emptying quickly. Queue wait time is ~1 hour,1,2024-03-06 10:48:00+00:00,This incident has been resolved.,0,,,2024-03-06 09:36:00+00:00,2024-03-06 10:48:00+00:00,0 days 01:12:00,False,0.0
w0q8rkhbyfpd,Elevated error rate on Assistants API,2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-06 08:55:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-06 09:00:00+00:00,This incident has been resolved.,0,,,2024-03-06 08:55:00+00:00,2024-03-06 09:00:00+00:00,0 days 00:05:00,False,0.0
6f705e4cad47,REST API Errors,2,#ff8c00,StabilityAI,0,0,0,0,0,0,0,0,1,0,0,1,2024-03-06 01:26:49+00:00,We are currently investigating elevated error rates detected by our monitoring.,0,,,0,,,1,2024-03-06 05:40:25+00:00,This incident has been resolved.,0,,,2024-03-06 01:26:49+00:00,2024-03-06 05:40:25+00:00,0 days 04:13:36,False,0.0
sjxpnt74vz3b,Claude 3 Opus elevated error rates,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-05 20:36:00+00:00,We are currently investigating this issue.,1,2024-03-05 23:45:00+00:00,We've identified the problem and implemented a mitigation. Working on a complete fix.,0,,,1,2024-03-07 23:06:00+00:00,This incident has been resolved.,0,,,2024-03-05 20:36:00+00:00,2024-03-07 23:06:00+00:00,2 days 02:30:00,True,0.0
br9yqm8mybdt,Google Auth degraded performance,1,#f1c40f,anthropic,0,0,0,0,0,1,1,0,0,0,0,1,2024-03-05 15:45:00+00:00,"We are currently looking into the issue. In the meantime, please sign in using your email",0,,,1,2024-03-05 16:30:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-05 16:46:00+00:00,This incident has been resolved.,0,,,2024-03-05 15:45:00+00:00,2024-03-05 16:46:00+00:00,0 days 01:01:00,False,0.0
j0whkvcfyybs,Elevated error rates for Claude 3 Opus,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-05 14:30:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-05 15:15:00+00:00,This incident has been resolved.,0,,,2024-03-05 14:30:00+00:00,2024-03-05 15:15:00+00:00,0 days 00:45:00,False,0.0
g00cfglc6l7f,DALL-E API seeing increased errors,0,#050505,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-05 03:10:00+00:00,The DALL-E API is seeing increased errors from 6:35 pm PT. We are currently investigating.,0,,,1,2024-03-05 04:15:00+00:00,Error rates have normalized and we are monitoring actively for any additional issues.,1,2024-03-05 04:36:00+00:00,This incident has been resolved.,0,,,2024-03-05 03:10:00+00:00,2024-03-05 04:36:00+00:00,0 days 01:26:00,False,0.0
2fc5qs2hzvzr,claude.ai and Console temporarily degraded,1,#f1c40f,anthropic,0,0,0,0,0,1,1,0,0,0,0,1,2024-03-05 02:11:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2024-03-05 03:42:00+00:00,This incident has been resolved.,0,,,2024-03-05 02:11:00+00:00,2024-03-05 03:42:00+00:00,0 days 01:31:00,False,0.0
4xc1wqft73w8,Elevated rate of request timeouts in Assistants API,0,#050505,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-04 17:54:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-04 21:13:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-04 22:29:00+00:00,This incident has been resolved.,0,,,2024-03-04 17:54:00+00:00,2024-03-04 22:29:00+00:00,0 days 04:35:00,False,0.0
cj4jxvqhtyq1,Elevated Error Rate,2,#e67e22,anthropic,0,0,0,0,1,1,0,0,0,0,0,1,2024-03-04 08:15:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-04 09:27:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-04 11:04:00+00:00,This incident has been resolved.,0,,,2024-03-04 08:15:00+00:00,2024-03-04 11:04:00+00:00,0 days 02:49:00,False,0.0
6ffzsdcx4cll,Elevated error rate on claude-1.3,0,#333333,anthropic,0,0,0,0,1,0,0,0,0,0,0,1,2024-03-04 02:06:00+00:00,We are currently investigating this issue.,1,2024-03-04 02:13:00+00:00,The issue has been identified and a fix is being implemented.,1,2024-03-04 02:20:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-04 02:22:00+00:00,This incident has been resolved.,0,,,2024-03-04 02:06:00+00:00,2024-03-04 02:22:00+00:00,0 days 00:16:00,False,0.0
rh54jd1p7477,Elevated error rates for some models,1,#f1c40f,anthropic,0,0,0,0,1,1,1,0,0,0,0,1,2024-03-02 21:28:00+00:00,We are currently investigating this issue.,1,2024-03-02 23:29:00+00:00,The issue has been identified and a fix is being implemented.,0,,,1,2024-03-03 03:47:00+00:00,This incident has been resolved.,0,,,2024-03-02 21:28:00+00:00,2024-03-03 03:47:00+00:00,0 days 06:19:00,False,0.0
xyhsgz91y269,Elevated Error Rate on GPT-3.5-Turbo-0125 Fine Tuned Models,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,1,2024-03-02 02:39:00+00:00,We are experiencing significantly elevated error rates and timeouts for requests made to gpt-3.5-turbo-0125 fine tuned models.,1,2024-03-02 02:56:00+00:00,"A fix has been implemented and deployed. Error rates are still slightly elevated, but are dropping quickly. We expect service performance to return to normal within 30 minutes.",1,2024-03-02 03:05:00+00:00,Error rates have returned to near zero and the fix has been completely deployed,0,,,2024-03-02 02:39:00+00:00,2024-03-02 03:05:00+00:00,0 days 00:26:00,False,0.0
v2rthv2f43qd,Elevated error rates on Assistants API,0,#050505,openai,0,1,0,0,0,0,0,0,0,0,0,1,2024-03-01 20:07:00+00:00,We are currently investigating this issue.,0,,,1,2024-03-01 20:52:00+00:00,A fix has been implemented and we are monitoring the results.,1,2024-03-01 21:21:00+00:00,This incident has been resolved.,0,,,2024-03-01 20:07:00+00:00,2024-03-01 21:21:00+00:00,0 days 01:14:00,False,0.0
zm9ssldbs7ds,Increased queue wait times for GPT-3.5-Turbo fine-tuning jobs,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,1,2024-02-29 20:41:00+00:00,We are seeing a spike in demand for 3.5 turbo fine-tuning after the release of gpt-3.5-turbo-125 fine-tuning support yesterday. Jobs are being processed normally but there is roughly a two hour delay between job creation and when training begins.,1,2024-03-01 02:16:00+00:00,"The queue length is settling and wait times for new jobs are dropping, we expect the queue to empty later this evening.",1,2024-03-01 04:13:00+00:00,This incident has been resolved.,0,,,2024-02-29 20:41:00+00:00,2024-03-01 04:13:00+00:00,0 days 07:32:00,False,0.0
